NodeType,ID,color
13,XC_4006 79..89,#A6AF6F
8,XC_4007 143..153,#A89479
4,XC_4007 155..163,#874DBB
9,XC_4007 84..92,#C15A92
8,XC_4008 229..237,#A89479
9,XC_4009 221..229,#C15A92
21,XC_4010 1..9,#42593E
8,XC_4010 180..188,#A89479
17,XC_4011 177..191,#B5545B
23,XC_4012 207..221,#482D42
11,XC_4012 61..71,#DA7B61
20,XC_4012 88..96,#666637
9,XC_4013 170..178,#C15A92
2,XC_4013 195..203,#847BC8
21,XC_4013 62..70,#42593E
16,XC_4014 64..76,#8E6299
23,XC_4015 154..162,#482D42
3,XC_4015 173..181,#8749CE
12,XC_4016 27..35,#CCA64E
4,XC_4016 8..16,#874DBB
22,XC_4017 151..163,#3A3E3E
12,XC_4018 64..72,#CCA64E
9,XC_4020 233..241,#C15A92
16,XC_4023 230..238,#8E6299
16,XC_4023 231..241,#8E6299
21,XC_4024 181..191,#42593E
14,XC_4026 62..70,#7E9AA5
10,XC_4026 71..81,#D45386
6,XC_4026 88..96,#87C564
10,XC_4027 155..165,#D45386
1,XC_4027 20..28,#80C8B4
22,XC_4027 9..19,#3A3E3E
8,XC_4028 111..119,#A89479
8,XC_4028 180..188,#A89479
20,XC_4029 178..186,#666637
21,XC_4030 124..134,#42593E
25,XC_4030 195..209,#96677C
19,XC_4030 217..225,#9A5F2B
10,XC_4030 236..244,#D45386
16,XC_4031 152..160,#8E6299
19,XC_4035 127..139,#9A5F2B
10,XC_4035 135..143,#D45386
20,XC_4036 206..214,#666637
23,XC_4036 50..60,#482D42
23,XC_4037 32..46,#482D42
19,XC_4037 85..93,#9A5F2B
12,XC_4038 130..138,#CCA64E
7,XC_4038 203..213,#93CB5D
21,XC_4038 37..45,#42593E
24,XC_4040 105..113,#693C57
24,XC_4040 222..230,#693C57
16,XC_4040 234..242,#8E6299
10,XC_4041 55..65,#D45386
17,XC_4042 40..50,#B5545B
19,XC_4043 143..151,#9A5F2B
16,XC_4043 204..212,#8E6299
24,XC_4043 215..223,#693C57
20,XC_4044 171..179,#666637
2,XC_4045 150..158,#847BC8
20,XC_4046 178..186,#666637
21,XC_4047 90..98,#42593E
16,XC_4048 113..123,#8E6299
6,XC_4048 239..247,#87C564
16,XC_4049 208..216,#8E6299
22,XC_4049 224..232,#3A3E3E
7,XC_4049 31..39,#93CB5D
22,XC_4049 32..42,#3A3E3E
19,XC_4050 168..180,#9A5F2B
16,XC_4051 138..148,#8E6299
23,XC_4051 151..159,#482D42
16,XC_4051 210..218,#8E6299
6,XC_4051 55..63,#87C564
14,XC_4052 167..175,#7E9AA5
25,XC_4052 227..235,#96677C
19,XC_4053 16..24,#9A5F2B
1,XC_4053 76..84,#80C8B4
21,XC_4054 145..153,#42593E
3,XC_4054 155..163,#8749CE
24,XC_4054 159..167,#693C57
21,XC_4054 213..223,#42593E
19,XC_4055 143..151,#9A5F2B
22,XC_4055 243..251,#3A3E3E
14,XC_4056 7..15,#7E9AA5
7,XC_4056 70..78,#93CB5D
22,XC_4057 40..48,#3A3E3E
21,XC_4057 42..52,#42593E
8,XC_4059 14..22,#A89479
8,XC_4059 44..54,#A89479
24,XC_4060 21..29,#693C57
4,XC_4061 212..222,#874DBB
10,XC_4062 128..136,#D45386
17,XC_4062 60..70,#B5545B
2,XC_4063 237..245,#847BC8
9,XC_4063 37..45,#C15A92
16,XC_4063 65..73,#8E6299
16,XC_4064 192..200,#8E6299
19,XC_4064 49..57,#9A5F2B
21,XC_4065 4..14,#42593E
17,XC_4065 90..102,#B5545B
6,XC_4067 17..25,#87C564
9,XC_4067 3..11,#C15A92
1,XC_4067 36..44,#80C8B4
23,XC_4068 1..9,#482D42
4,XC_4068 176..188,#874DBB
17,XC_4069 108..118,#B5545B
25,XC_4069 135..143,#96677C
2,XC_4071 108..116,#847BC8
24,XC_4071 153..161,#693C57
10,XC_4071 40..48,#D45386
2,XC_4074 162..170,#847BC8
6,XC_4074 183..191,#87C564
9,XC_4074 32..40,#C15A92
1,XC_4075 116..124,#80C8B4
3,XC_4076 4..12,#8749CE
18,XC_4077 184..200,#BD5430
24,XC_4077 61..69,#693C57
7,XC_4078 84..94,#93CB5D
4,XC_4079 102..110,#874DBB
20,XC_4079 42..50,#666637
21,XC_4079 89..97,#42593E
4,XC_4080 203..211,#874DBB
3,XC_4080 58..68,#8749CE
21,XC_4081 177..187,#42593E
7,XC_4082 140..148,#93CB5D
21,XC_4082 142..150,#42593E
19,XC_4083 232..242,#9A5F2B
15,XC_4083 50..58,#717CBD
15,XC_4084 8..18,#717CBD
20,XC_4085 180..188,#666637
12,XC_4085 95..107,#CCA64E
4,XC_4086 23..33,#874DBB
24,XC_4088 204..212,#693C57
21,XC_4088 46..54,#42593E
10,XC_4092 172..180,#D45386
21,XC_4092 65..73,#42593E
8,XC_4093 228..238,#A89479
23,XC_4094 55..63,#482D42
12,XC_4094 9..17,#CCA64E
12,XC_4095 223..231,#CCA64E
3,XC_4095 84..92,#8749CE
6,XC_4096 189..197,#87C564
25,XC_4096 220..228,#96677C
10,XC_4097 242..250,#D45386
22,XC_4103 8..16,#3A3E3E
15,XC_4106 16..24,#717CBD
16,XC_4106 165..173,#8E6299
13,XC_4107 43..51,#A6AF6F
22,XC_4109 103..111,#3A3E3E
12,XC_4109 113..123,#CCA64E
14,XC_4109 55..63,#7E9AA5
19,XC_4110 154..164,#9A5F2B
9,XC_4110 172..180,#C15A92
6,XC_4115 238..246,#87C564
16,XC_4115 93..103,#8E6299
20,XC_4116 67..75,#666637
7,XC_4116 89..97,#93CB5D
7,XC_4117 145..153,#93CB5D
16,XC_4117 80..88,#8E6299
15,XC_4120 125..135,#717CBD
17,XC_4120 148..158,#B5545B
2,XC_4120 72..80,#847BC8
12,XC_4120 99..107,#CCA64E
7,XC_4121 38..46,#93CB5D
24,XC_4122 163..171,#693C57
19,XC_4122 235..243,#9A5F2B
1,XC_4125 17..25,#80C8B4
17,XC_4125 26..38,#B5545B
19,XC_4125 31..39,#9A5F2B
7,XC_4126 212..222,#93CB5D
22,XC_4127 66..74,#3A3E3E
9,XC_4127 73..81,#C15A92
14,XC_4127 97..105,#7E9AA5
2,XC_4129 82..92,#847BC8
1,XC_4130 128..138,#80C8B4
4,XC_4131 23..33,#874DBB
7,XC_4132 168..176,#93CB5D
8,XC_4132 41..49,#A89479
21,XC_4133 185..193,#42593E
20,XC_4134 18..26,#666637
9,XC_4134 60..68,#C15A92
10,XC_4135 117..125,#D45386
23,XC_4136 13..23,#482D42
2,XC_4136 149..157,#847BC8
10,XC_4136 158..166,#D45386
2,XC_4136 164..172,#847BC8
10,XC_4136 173..181,#D45386
7,XC_4136 48..58,#93CB5D
7,XC_4139 152..160,#93CB5D
21,XC_4139 154..162,#42593E
5,XC_4141 225..233,#85888E
11,XC_4142 192..200,#DA7B61
16,XC_4144 186..194,#8E6299
4,XC_4145 116..124,#874DBB
23,XC_4145 167..181,#482D42
23,XC_4146 182..190,#482D42
19,XC_4147 113..121,#9A5F2B
4,XC_4147 128..140,#874DBB
2,XC_4147 208..216,#847BC8
22,XC_4150 143..151,#3A3E3E
22,XC_4150 153..161,#3A3E3E
22,XC_4150 239..247,#3A3E3E
21,XC_4151 110..118,#42593E
4,XC_4151 240..250,#874DBB
24,XC_4151 46..58,#693C57
10,XC_4152 132..140,#D45386
7,XC_4152 5..13,#93CB5D
23,XC_4152 65..77,#482D42
1,XC_4153 227..237,#80C8B4
1,XC_4154 74..82,#80C8B4
22,XC_4155 150..158,#3A3E3E
12,XC_4156 120..132,#CCA64E
7,XC_4156 188..196,#93CB5D
3,XC_4156 51..61,#8749CE
21,XC_4157 216..224,#42593E
3,XC_4157 84..92,#8749CE
4,XC_4158 41..49,#874DBB
16,XC_4159 134..144,#8E6299
24,XC_4160 210..218,#693C57
12,XC_4160 72..80,#CCA64E
9,XC_4160 81..89,#C15A92
2,XC_4161 236..244,#847BC8
23,XC_4162 10..20,#482D42
25,XC_4162 79..87,#96677C
24,XC_4163 135..143,#693C57
2,XC_4163 42..50,#847BC8
15,XC_4164 42..54,#717CBD
12,XC_4166 142..150,#CCA64E
23,XC_4166 232..242,#482D42
19,XC_4166 33..41,#9A5F2B
25,XC_4167 219..229,#96677C
21,XC_4168 25..33,#42593E
13,XC_4169 52..62,#A6AF6F
15,XC_4170 225..235,#717CBD
3,XC_4171 156..166,#8749CE
8,XC_4173 135..145,#A89479
21,XC_4173 147..157,#42593E
12,XC_4174 228..236,#CCA64E
10,XC_4175 171..181,#D45386
24,XC_4175 237..245,#693C57
3,XC_4175 240..248,#8749CE
2,XC_4177 119..129,#847BC8
15,XC_4178 168..176,#717CBD
24,XC_4178 2..10,#693C57
19,XC_4179 235..243,#9A5F2B
23,XC_4180 107..115,#482D42
18,XC_4184 1..17,#BD5430
1,XC_4184 37..45,#80C8B4
22,XC_4184 53..61,#3A3E3E
1,XC_4184 61..71,#80C8B4
4,XC_4186 88..96,#874DBB
20,XC_4187 168..176,#666637
23,XC_4187 208..216,#482D42
15,XC_4187 77..87,#717CBD
10,XC_4189 108..116,#D45386
21,XC_4190 135..143,#42593E
7,XC_4190 137..145,#93CB5D
22,XC_4190 142..150,#3A3E3E
11,XC_4191 110..118,#DA7B61
24,XC_4191 202..210,#693C57
8,XC_4192 129..137,#A89479
9,XC_4192 151..159,#C15A92
8,XC_4192 182..190,#A89479
21,XC_4192 196..204,#42593E
20,XC_4193 146..154,#666637
10,XC_4193 160..168,#D45386
9,XC_4193 191..199,#C15A92
10,XC_4193 213..221,#D45386
13,XC_4194 100..110,#A6AF6F
1,XC_4194 25..35,#80C8B4
7,XC_4195 110..118,#93CB5D
16,XC_4197 16..24,#8E6299
10,XC_4197 75..83,#D45386
2,XC_4198 185..195,#847BC8
16,XC_4198 225..233,#8E6299
2,XC_4199 233..241,#847BC8
21,XC_4199 9..17,#42593E
9,XC_4199 97..105,#C15A92
6,XC_4200 109..117,#87C564
21,XC_4200 41..49,#42593E
9,XC_4200 61..69,#C15A92
2,XC_4208 228..236,#847BC8
20,XC_4208 40..50,#666637
21,XC_4209 136..146,#42593E
10,XC_4211 43..51,#D45386
8,XC_4212 108..116,#A89479
6,XC_4212 175..187,#87C564
21,XC_4213 207..215,#42593E
25,XC_4214 219..231,#96677C
21,XC_4214 46..54,#42593E
9,XC_4216 43..51,#C15A92
1,XC_4218 59..67,#80C8B4
2,XC_4219 101..109,#847BC8
21,XC_4223 60..68,#42593E
21,XC_4223 93..103,#42593E
16,XC_4226 144..152,#8E6299
23,XC_4226 38..46,#482D42
20,XC_4226 87..95,#666637
2,XC_4227 162..172,#847BC8
3,XC_4227 234..242,#8749CE
19,XC_4227 57..67,#9A5F2B
15,XC_4228 71..81,#717CBD
23,XC_4229 92..102,#482D42
16,XC_4230 192..200,#8E6299
12,XC_4233 110..118,#CCA64E
13,XC_4233 182..190,#A6AF6F
7,XC_4234 21..29,#93CB5D
6,XC_4234 218..226,#87C564
6,XC_4235 238..246,#87C564
9,XC_4235 24..32,#C15A92
2,XC_4239 208..216,#847BC8
21,XC_4241 118..126,#42593E
8,XC_4243 223..231,#A89479
15,XC_4243 226..236,#717CBD
16,XC_4243 41..51,#8E6299
20,XC_4244 147..157,#666637
22,XC_4244 153..161,#3A3E3E
23,XC_4244 158..166,#482D42
21,XC_4245 228..236,#42593E
8,XC_4245 40..48,#A89479
17,XC_4248 188..200,#B5545B
15,XC_4248 50..58,#717CBD
23,XC_4249 137..145,#482D42
10,XC_4249 222..230,#D45386
8,XC_4249 232..240,#A89479
22,XC_4249 24..32,#3A3E3E
9,XC_4251 115..123,#C15A92
21,XC_4251 18..26,#42593E
21,XC_4251 84..94,#42593E
2,XC_4252 78..86,#847BC8
22,XC_4253 228..236,#3A3E3E
9,XC_4254 142..150,#C15A92
10,XC_4254 160..168,#D45386
24,XC_4254 98..108,#693C57
25,XC_4255 237..245,#96677C
24,XC_4256 136..150,#693C57
1,XC_4256 160..168,#80C8B4
22,XC_4256 188..196,#3A3E3E
25,XC_4256 34..42,#96677C
8,XC_4257 201..209,#A89479
4,XC_4258 224..232,#874DBB
19,XC_4259 111..119,#9A5F2B
20,XC_4259 159..167,#666637
12,XC_4260 127..135,#CCA64E
13,XC_4261 114..126,#A6AF6F
7,XC_4263 157..165,#93CB5D
3,XC_4263 219..229,#8749CE
20,XC_4263 67..75,#666637
22,XC_4264 111..119,#3A3E3E
1,XC_4264 192..200,#80C8B4
22,XC_4264 28..36,#3A3E3E
22,XC_4264 31..39,#3A3E3E
1,XC_4264 52..60,#80C8B4
24,XC_4264 73..81,#693C57
22,XC_4264 85..95,#3A3E3E
7,XC_4264 88..96,#93CB5D
10,XC_4265 146..154,#D45386
21,XC_4265 169..177,#42593E
7,XC_4265 170..180,#93CB5D
23,XC_4265 184..192,#482D42
14,XC_4265 205..213,#7E9AA5
10,XC_4265 226..234,#D45386
10,XC_4265 229..237,#D45386
22,XC_4265 65..73,#3A3E3E
10,XC_4266 18..26,#D45386
10,XC_4266 21..29,#D45386
10,XC_4267 52..60,#D45386
18,XC_4268 114..128,#BD5430
7,XC_4268 144..154,#93CB5D
21,XC_4268 147..155,#42593E
10,XC_4268 212..220,#D45386
9,XC_4268 22..30,#C15A92
8,XC_4268 97..107,#A89479
10,XC_4269 107..117,#D45386
9,XC_4269 184..192,#C15A92
7,XC_4269 59..67,#93CB5D
22,XC_4269 60..70,#3A3E3E
18,XC_4269 86..100,#BD5430
25,XC_4270 220..228,#96677C
19,XC_4274 79..87,#9A5F2B
22,XC_4278 243..251,#3A3E3E
15,XC_4280 30..38,#717CBD
16,XC_4280 67..75,#8E6299
25,XC_4281 174..182,#96677C
11,XC_4281 202..212,#DA7B61
19,XC_4282 47..59,#9A5F2B
2,XC_4283 23..31,#847BC8
6,XC_4283 233..241,#87C564
16,XC_4284 207..215,#8E6299
7,XC_4285 76..84,#93CB5D
21,XC_4285 91..99,#42593E
25,XC_4287 194..202,#96677C
2,XC_4287 208..218,#847BC8
13,XC_4288 168..176,#A6AF6F
13,XC_4288 236..244,#A6AF6F
10,XC_4289 173..181,#D45386
6,XC_4290 108..116,#87C564
6,XC_4290 174..182,#87C564
11,XC_4291 139..147,#DA7B61
25,XC_4291 73..81,#96677C
20,XC_4292 177..185,#666637
21,XC_4293 201..211,#42593E
23,XC_4294 189..197,#482D42
17,XC_4294 194..206,#B5545B
21,XC_4297 222..230,#42593E
21,XC_4297 227..235,#42593E
15,XC_4298 148..160,#717CBD
21,XC_4299 10..18,#42593E
24,XC_4299 137..145,#693C57
10,XC_4299 165..173,#D45386
19,XC_4301 147..155,#9A5F2B
2,XC_4301 161..169,#847BC8
8,XC_4303 162..170,#A89479
8,XC_4303 190..198,#A89479
15,XC_4305 227..235,#717CBD
16,XC_4305 243..251,#8E6299
2,XC_4306 156..164,#847BC8
19,XC_4306 172..180,#9A5F2B
1,XC_4306 64..72,#80C8B4
17,XC_4306 92..106,#B5545B
23,XC_4307 178..188,#482D42
4,XC_4308 60..68,#874DBB
22,XC_4309 16..24,#3A3E3E
3,XC_4309 199..209,#8749CE
8,XC_4309 72..80,#A89479
23,XC_4309 75..85,#482D42
14,XC_4310 109..119,#7E9AA5
23,XC_4312 131..139,#482D42
10,XC_4312 58..68,#D45386
10,XC_4313 54..62,#D45386
21,XC_4314 205..213,#42593E
7,XC_4314 216..224,#93CB5D
21,XC_4314 218..226,#42593E
1,XC_4314 3..11,#80C8B4
21,XC_4315 170..178,#42593E
4,XC_4315 192..200,#874DBB
22,XC_4315 20..28,#3A3E3E
22,XC_4315 21..33,#3A3E3E
2,XC_4316 16..24,#847BC8
2,XC_4316 17..25,#847BC8
13,XC_4317 2..10,#A6AF6F
10,XC_4317 34..42,#D45386
22,XC_4318 151..159,#3A3E3E
15,XC_4318 183..191,#717CBD
4,XC_4319 146..156,#874DBB
3,XC_4319 63..73,#8749CE
3,XC_4320 118..128,#8749CE
1,XC_4320 207..215,#80C8B4
4,XC_4321 111..121,#874DBB
22,XC_4321 24..32,#3A3E3E
10,XC_4322 165..173,#D45386
21,XC_4322 48..56,#42593E
4,XC_4323 181..189,#874DBB
11,XC_4324 227..235,#DA7B61
23,XC_4325 183..191,#482D42
25,XC_4325 97..105,#96677C
24,XC_4326 152..160,#693C57
2,XC_4326 238..246,#847BC8
22,XC_4327 21..29,#3A3E3E
17,XC_4328 34..44,#B5545B
7,XC_4329 194..202,#93CB5D
22,XC_4329 195..205,#3A3E3E
4,XC_4329 31..41,#874DBB
25,XC_4329 57..65,#96677C
22,XC_4331 8..16,#3A3E3E
1,XC_4332 57..65,#80C8B4
10,XC_4333 90..98,#D45386
24,XC_4334 160..170,#693C57
1,XC_4336 171..179,#80C8B4
16,XC_4336 64..72,#8E6299
23,XC_4337 182..192,#482D42
6,XC_4338 168..176,#87C564
7,XC_4338 27..37,#93CB5D
14,XC_4338 79..87,#7E9AA5
2,XC_4340 202..210,#847BC8
19,XC_4340 22..30,#9A5F2B
23,XC_4343 222..230,#482D42
20,XC_4344 167..177,#666637
21,XC_4346 158..166,#42593E
23,XC_4346 98..106,#482D42
16,XC_4347 76..84,#8E6299
16,XC_4348 205..213,#8E6299
19,XC_4349 33..41,#9A5F2B
19,XC_4350 156..164,#9A5F2B
10,XC_4350 36..44,#D45386
19,XC_4351 216..224,#9A5F2B
6,XC_4352 45..53,#87C564
9,XC_4352 62..72,#C15A92
6,XC_4353 190..198,#87C564
9,XC_4353 207..217,#C15A92
4,XC_4354 135..143,#874DBB
12,XC_4355 17..29,#CCA64E
19,XC_4355 38..50,#9A5F2B
24,XC_4356 113..121,#693C57
16,XC_4356 24..32,#8E6299
23,XC_4356 72..82,#482D42
21,XC_4357 144..154,#42593E
2,XC_4360 57..65,#847BC8
17,XC_4360 63..75,#B5545B
1,XC_4361 9..17,#80C8B4
4,XC_4362 218..228,#874DBB
10,XC_4362 41..51,#D45386
9,XC_4363 104..112,#C15A92
14,XC_4363 131..143,#7E9AA5
2,XC_4364 144..152,#847BC8
10,XC_4365 157..165,#D45386
24,XC_4365 180..188,#693C57
3,XC_4365 31..39,#8749CE
10,XC_4367 105..113,#D45386
1,XC_4367 226..234,#80C8B4
14,XC_4368 161..169,#7E9AA5
25,XC_4369 7..15,#96677C
24,XC_4370 102..110,#693C57
25,XC_4370 111..119,#96677C
7,XC_4370 27..35,#93CB5D
9,XC_4371 122..130,#C15A92
6,XC_4371 58..68,#87C564
16,XC_4371 8..16,#8E6299
16,XC_4372 161..169,#8E6299
6,XC_4372 211..221,#87C564
1,XC_4375 35..45,#80C8B4
15,XC_4376 78..88,#717CBD
13,XC_4381 173..181,#A6AF6F
19,XC_4386 187..195,#9A5F2B
19,XC_4386 20..28,#9A5F2B
3,XC_4387 207..215,#8749CE
4,XC_4388 104..112,#874DBB
17,XC_4388 230..242,#B5545B
19,XC_4393 187..195,#9A5F2B
19,XC_4393 20..28,#9A5F2B
